employee_id,name,gender,age,salary,department,overtime_hours,performance_rating,hire_date
9209,Patrick Mccoy,Male,54.0,"$39,199.43",IT,43.0,1.0,2023-12-07
18824,Kim Jones,Male,56.0,"$118,151.17",Finance,7.0,,2020-04-28
31589,Kristin Duarte,Non-binary,57.0,"$45,051.10",Sales,40.0,,2023-05-13
78693,Jennifer Herrera,Male,25.0,"$110,955.75",HR,44.0,4.0,2023-05-07
42516,Tony Gonzalez,Female,55.0,"$60,803.88",HR,0.0,5.0,2021-11-16
23240,Matthew Curtis,Female,53.0,,Sales,25.0,1.0,2020-10-17
67755,Susan Hess,Non-binary,43.0,"$40,063.08",Finance,26.0,4.0,2021-06-10
2901,Zachary Sims,Male,24.0,"$86,034.11",HR,37.0,5.0,2021-12-24
77989,Monica Hayes,Female,27.0,"$93,060.99",IT,21.0,,2020-06-20
64434,Allison Price,Non-binary,36.0,"$46,850.94",Sales,28.0,3.0,2024-05-08
42086,Kevin Smith,Non-binary,56.0,"$104,563.30",IT,49.0,,2020-05-23
74625,Jessica Benton,Female,,"$34,903.50",Sales,28.0,5.0,2024-12-14
57124,Jesse Lewis,Non-binary,36.0,,Sales,47.0,,2021-06-28
62784,William Valdez,Female,41.0,"$57,966.84",HR,2.0,1.0,2022-04-27
11190,Nicole Hancock,Non-binary,43.0,,IT,22.0,4.0,2021-06-27
18484,Matthew Randolph,Female,52.0,"$64,655.76",Sales,21.0,1.0,2024-11-19
3699,Danny Perez,Non-binary,32.0,,HR,26.0,2.0,2023-02-06
32684,Eric Clark,Male,53.0,"$109,415.83",Marketing,2.0,2.0,2020-12-06
70453,Nicole Pearson,Non-binary,44.0,"$118,019.58",IT,25.0,4.0,2023-01-05
8230,Joel Taylor,Female,47.0,,Sales,44.0,1.0,2023-12-22
55620,Shawn Jackson,Male,37.0,,IT,44.0,1.0,2021-08-03
14014,Bradley Smith,Female,45.0,"$116,799.63",IT,38.0,3.0,2021-11-12
87638,Gerald Burnett,Non-binary,48.0,"$52,345.80",Marketing,38.0,4.0,2025-01-15
78315,Amber Porter,Male,37.0,,IT,36.0,1.0,2020-01-22
30122,Christian Chapman,Female,51.0,"$57,542.04",IT,57.0,5.0,2024-12-07
43823,Mary Murray,Male,,"$115,226.12",HR,42.0,5.0,2024-10-20
41411,Thomas Gentry,Non-binary,36.0,"$67,465.14",Finance,18.0,2.0,2024-09-30
55429,Vanessa Willis,Female,42.0,"$32,370.09",IT,36.0,5.0,2023-06-14
50662,Valerie Davis,Female,59.0,"$119,020.30",HR,36.0,1.0,2022-02-06
76146,Amy Diaz,Male,59.0,"$77,108.02",IT,24.0,4.0,2020-01-11
46228,Ashley Bates,Male,37.0,"$43,877.05",Sales,50.0,4.0,2021-12-28
38905,Jennifer Berry,Female,32.0,"$38,565.29",Finance,59.0,3.0,2020-10-28
86832,Chloe Jones,Female,32.0,"$84,044.26",Finance,51.0,3.0,2022-08-03
79612,Amy Cruz,Non-binary,27.0,"$63,411.20",Sales,51.0,5.0,2022-11-22
82474,Gloria Rivas,Male,30.0,,HR,18.0,4.0,2025-01-18
58769,Tiffany Fitzpatrick,Non-binary,35.0,,HR,20.0,2.0,2023-10-26
40658,Ronald Schneider,Female,57.0,,Finance,54.0,5.0,2020-07-30
9803,Matthew Robinson,Non-binary,41.0,"$114,611.07",Finance,43.0,,2020-03-27
4244,Jennifer Wilson,Non-binary,44.0,"$106,768.20",Sales,14.0,3.0,2022-05-02
64687,Alexis Swanson,Non-binary,31.0,"$43,567.25",Finance,43.0,4.0,2021-05-31
63807,Kristin Strong,Male,30.0,"$71,410.69",HR,27.0,5.0,2024-07-28
50634,Monica Johnson,Non-binary,,,Finance,45.0,1.0,2023-12-21
99239,Charles Terry,Female,38.0,"$34,315.97",Sales,51.0,2.0,2020-05-30
61326,Richard Webb,Non-binary,27.0,"$101,457.13",IT,15.0,1.0,2020-05-02
5461,Jim Giles,Male,29.0,"$80,185.84",IT,48.0,4.0,2023-08-02
71889,Mr. William Martin,Male,34.0,"$112,433.40",Finance,2.0,5.0,2023-11-30
16296,Carlos Curry,Non-binary,36.0,"$69,251.32",HR,7.0,2.0,2022-10-10
16154,Julia Carter,Non-binary,35.0,"$42,693.87",Finance,31.0,1.0,2021-06-05
3652,Julie Wu,Female,39.0,"$54,184.96",HR,45.0,1.0,2024-10-15
68122,Krystal Ponce,Non-binary,41.0,"$47,813.90",IT,27.0,5.0,2022-09-30
54490,Jonathan Mckee,Non-binary,46.0,"$53,556.59",HR,16.0,2.0,2021-06-24
88578,Kathleen Phillips,Female,34.0,"$115,116.03",Sales,5.0,3.0,2021-10-25
4978,Nicholas Nguyen,Non-binary,58.0,"$93,074.01",IT,6.0,2.0,2023-09-28
43968,Aaron Daniels,Non-binary,55.0,"$72,008.94",HR,38.0,4.0,2024-11-01
45365,Sharon Spencer,Male,36.0,"$30,905.87",Finance,4.0,1.0,2021-07-25
53129,Jacqueline Garcia,Non-binary,57.0,"$90,894.07",HR,35.0,,2021-07-17
61313,Jeremy Calhoun,Female,24.0,"$40,347.24",IT,17.0,5.0,2020-02-24
9280,Christopher Nelson,Non-binary,53.0,"$108,756.55",HR,27.0,1.0,2022-02-09
15397,Mariah Cantrell,Non-binary,52.0,"$119,773.76",Finance,59.0,3.0,2023-03-26
98130,Joseph Edwards,Male,52.0,"$77,882.93",Marketing,8.0,3.0,2022-04-01
48653,Maria Price,Male,30.0,"$96,367.89",IT,19.0,1.0,2023-09-07
32008,Elizabeth Stevenson,Non-binary,,"$68,629.76",Sales,25.0,3.0,2022-03-02
63754,Samantha Robbins,Male,57.0,"$76,546.10",Sales,26.0,3.0,2020-09-06
48372,Elizabeth Baker,Female,28.0,"$34,952.38",IT,43.0,1.0,2023-11-19
80669,Ryan Perez,Male,44.0,"$78,697.20",IT,33.0,3.0,2022-06-22
54676,James Hart,Non-binary,27.0,"$67,508.56",IT,23.0,4.0,2023-01-24
35560,Jason Miller,Male,40.0,"$65,671.42",Finance,8.0,3.0,2020-06-27
31376,Jessica Horne,Non-binary,28.0,"$75,415.01",Finance,46.0,2.0,2022-04-20
92028,Gabriel Howard,Non-binary,53.0,"$107,387.36",HR,23.0,4.0,2023-10-08
72604,William Garcia,Female,30.0,"$39,050.24",Finance,5.0,4.0,2023-05-19
26529,Danielle Chan,Female,49.0,"$114,955.95",Marketing,55.0,2.0,2024-02-22
7926,Mr. Michael Chavez,Female,51.0,"$107,155.27",Sales,54.0,4.0,2021-01-12
59564,David Harris,Non-binary,48.0,"$73,792.53",HR,50.0,5.0,2024-05-15
16176,Zachary Vance,Non-binary,56.0,"$41,417.18",IT,0.0,3.0,2024-02-01
14722,Monica Rodriguez,Female,29.0,"$46,858.91",Marketing,25.0,,2022-10-16
98136,Joy Christian,Non-binary,,"$42,286.21",HR,38.0,4.0,2022-08-17
54168,Laura Bass,Female,53.0,"$72,388.68",Sales,41.0,5.0,2022-04-07
44204,Craig Martinez,Female,28.0,"$46,820.61",HR,,2.0,2023-10-15
86182,Kelsey Mendoza,Male,59.0,"$105,911.68",IT,56.0,4.0,2022-11-14
9276,Ryan Ford,Male,50.0,"$118,883.00",HR,27.0,1.0,2023-03-13
22129,Isaiah Calhoun,Male,56.0,"$102,474.39",Finance,58.0,3.0,2021-08-10
96827,Bradley Burton,Female,35.0,"$92,544.37",Marketing,51.0,5.0,2020-01-13
47466,Angela Parker,Male,29.0,"$108,649.91",Sales,28.0,1.0,2022-07-12
94001,Jeffrey Mcconnell,Non-binary,24.0,"$79,517.14",Sales,40.0,4.0,2020-07-05
38328,Sharon Nicholson,Female,36.0,"$76,928.21",Sales,34.0,5.0,2024-08-02
16887,Michael Fitzgerald,Male,,"$64,601.36",HR,14.0,4.0,2022-05-31
19122,Gabriel Mendoza,Male,43.0,"$97,310.99",Marketing,40.0,1.0,2021-06-13
35265,Kenneth Martin,Female,22.0,"$52,628.49",HR,3.0,3.0,2021-07-09
50242,Mark Long,Non-binary,41.0,"$49,777.01",Marketing,50.0,3.0,2022-06-27
49362,Crystal Hernandez,Non-binary,25.0,,Finance,11.0,1.0,2021-08-20
91724,David Carson,Non-binary,59.0,,IT,52.0,3.0,2023-07-23
51536,Jeffery Love,Non-binary,49.0,"$57,444.11",Sales,52.0,5.0,2024-12-12
27588,Darryl Weber,Non-binary,48.0,"$78,244.04",Sales,54.0,2.0,2022-05-23
1186,Sarah Bruce,Male,50.0,"$40,493.05",Sales,39.0,,2021-06-25
97452,Wesley Adams,Female,26.0,"$74,327.57",IT,3.0,,2025-01-25
94331,James Cruz,Non-binary,51.0,"$94,935.26",IT,36.0,1.0,2022-05-04
46811,William Lee,Male,35.0,"$65,251.64",Marketing,28.0,3.0,2024-11-12
37197,Martin Reeves,Female,,"$76,105.10",Finance,28.0,2.0,2022-02-21
65935,Jose Logan,Female,46.0,"$78,694.86",Sales,48.0,2.0,2022-02-13
35954,Mark Phillips,Female,54.0,"$76,136.13",Marketing,34.0,2.0,2024-05-23
43638,Alexandra Ray,Female,46.0,"$109,537.25",Finance,54.0,3.0,2023-10-28
65573,Aaron Mercado,Male,23.0,"$91,541.69",Marketing,2.0,,2024-08-25
2025,Mr. Peter Jones,Non-binary,40.0,"$41,470.33",IT,57.0,1.0,2021-11-23
76424,Gabriela Mendez,Male,37.0,,IT,26.0,3.0,2022-01-10
92046,Rodney Becker,Male,60.0,"$119,190.46",HR,40.0,4.0,2024-01-27
91391,Marie White,Female,34.0,,Sales,24.0,2.0,2024-05-15
83899,Michael Lee,Female,37.0,"$47,290.22",HR,15.0,4.0,2025-02-06
59093,Jimmy Gill,Male,23.0,"$86,914.37",HR,4.0,4.0,2021-10-31
53762,Lindsay Vance,Female,37.0,,Finance,28.0,3.0,2022-09-30
7800,William Allen,Non-binary,50.0,,Marketing,25.0,4.0,2021-11-30
53710,Ashley Kim,Female,22.0,"$58,046.05",Marketing,42.0,4.0,2022-08-02
64715,Denise Simon,Male,,"$63,090.87",IT,18.0,3.0,2022-01-27
62727,Preston Mcgee,Female,28.0,"$35,608.91",HR,22.0,5.0,2021-01-01
37419,David Brock,Male,35.0,"$104,416.63",Sales,37.0,,2024-02-22
11035,Victoria Wright,Male,33.0,"$74,443.08",IT,47.0,2.0,2022-06-03
95346,Karen Edwards,Non-binary,40.0,"$37,402.04",Sales,47.0,3.0,2025-01-13
25975,Jared Zamora,Male,33.0,"$112,739.14",Sales,42.0,5.0,2022-01-13
59897,Rachel Mullen,Non-binary,35.0,,Finance,7.0,2.0,2021-03-08
93956,Jessica Snow,Non-binary,57.0,"$87,217.20",IT,31.0,3.0,2021-05-25
73379,Alan Taylor,Male,52.0,"$55,707.26",Finance,19.0,,2021-02-12
54004,Joshua Rogers,Non-binary,52.0,,Finance,14.0,,2020-04-24
3716,Kelli Garcia,Female,24.0,"$65,304.67",Sales,51.0,4.0,2021-10-12
85374,Edward Horton,Non-binary,44.0,"$119,809.43",Finance,2.0,2.0,2020-06-21
6053,Jacob Robinson,Female,60.0,"$99,822.19",IT,55.0,,2023-06-12
40143,John Anderson,Female,45.0,"$69,338.87",HR,57.0,1.0,2020-01-20
73089,Donald Jordan,Female,46.0,,Sales,45.0,4.0,2022-07-19
57945,Richard Hall,Female,29.0,,IT,17.0,2.0,2021-09-22
